Actual,Predicted,Mean Absolute Error
65.0,64.95,0.04999999999999716
71.0,71.0,0.0
75.0,75.03,-0.030000000000001137
69.0,66.76,2.239999999999995
56.0,56.0,0.0
74.0,74.0,0.0
74.0,74.0,0.0
33.0,33.56,-0.5600000000000023
31.0,31.02,-0.019999999999999574
74.0,74.0,0.0
56.0,55.81,0.18999999999999773
57.0,57.12,-0.11999999999999744
54.0,53.71,0.28999999999999915
52.0,51.61,0.39000000000000057
59.0,58.92,0.0799999999999983
90.0,90.03,-0.030000000000001137
51.0,52.78,-1.7800000000000011
81.0,81.0,0.0
40.0,40.34,-0.3400000000000034
50.0,49.84,0.1599999999999966
44.0,44.42,-0.4200000000000017
81.0,81.0,0.0
67.0,67.0,0.0
57.0,57.32,-0.3200000000000003
45.0,45.31,-0.3100000000000023
76.0,76.0,0.0
47.0,47.5,-0.5
69.0,69.01,-0.010000000000005116
72.0,72.0,0.0
61.0,61.0,0.0
25.0,25.72,-0.7199999999999989
65.0,65.0,0.0
35.0,34.84,0.1599999999999966
80.0,80.0,0.0
55.0,55.04,-0.03999999999999915
62.0,61.31,0.6899999999999977
61.0,62.31,-1.3100000000000023
84.0,84.0,0.0
29.0,28.85,0.14999999999999858
74.0,74.0,0.0
60.0,60.0,0.0
55.0,54.99,0.00999999999999801
31.0,31.46,-0.46000000000000085
22.0,23.33,-1.3299999999999983
34.0,33.8,0.20000000000000284
63.0,62.8,0.20000000000000284
46.0,45.65,0.3500000000000014
49.0,48.97,0.030000000000001137
63.0,62.95,0.04999999999999716
23.0,22.83,0.1700000000000017
50.0,50.03,-0.030000000000001137
43.0,43.04,-0.03999999999999915
54.0,54.2,-0.20000000000000284
44.0,42.91,1.0900000000000034
56.0,57.22,-1.2199999999999989
38.0,37.87,0.13000000000000256
26.0,27.81,-1.8099999999999987
80.0,80.41,-0.4099999999999966
79.0,79.0,0.0
69.0,68.98,0.01999999999999602
52.0,50.7,1.2999999999999972
22.0,22.09,-0.08999999999999986
63.0,62.61,0.39000000000000057
49.0,49.37,-0.36999999999999744
65.0,65.0,0.0
90.0,89.98,0.01999999999999602
70.0,69.62,0.37999999999999545
71.0,71.0,0.0
62.0,62.04,-0.03999999999999915
76.0,76.0,0.0
43.0,42.93,0.07000000000000028
91.0,91.03,-0.030000000000001137
93.0,92.97,0.030000000000001137
77.0,77.0,0.0
36.0,35.69,0.3100000000000023
88.0,87.93,0.06999999999999318
66.0,66.0,0.0
81.0,81.0,0.0
71.0,71.0,0.0
36.0,36.06,-0.060000000000002274
70.0,70.0,0.0
20.0,20.89,-0.8900000000000006
52.0,52.65,-0.6499999999999986
58.0,58.14,-0.14000000000000057
61.0,61.09,-0.09000000000000341
44.0,44.45,-0.45000000000000284
62.0,62.0,0.0
45.0,44.89,0.10999999999999943
70.0,70.2,-0.20000000000000284
61.0,61.0,0.0
71.0,70.99,0.010000000000005116
84.0,84.05,-0.04999999999999716
58.0,58.0,0.0
69.0,68.52,0.480000000000004
33.0,33.61,-0.6099999999999994
60.0,59.94,0.060000000000002274
80.0,80.0,0.0
76.0,76.12,-0.12000000000000455
49.0,49.28,-0.28000000000000114
33.0,34.46,-1.4600000000000009
58.0,58.04,-0.03999999999999915
52.0,51.9,0.10000000000000142
30.0,30.01,-0.010000000000001563
38.0,39.01,-1.009999999999998
20.0,20.63,-0.629999999999999
80.0,80.0,0.0
62.0,61.83,0.1700000000000017
66.0,47.86,18.14
63.0,63.06,-0.060000000000002274
67.0,67.0,0.0
50.0,46.19,3.8100000000000023
65.0,65.0,0.0
63.0,62.61,0.39000000000000057
30.0,30.02,-0.019999999999999574
40.0,39.98,0.020000000000003126
67.0,66.77,0.23000000000000398
94.0,94.0,0.0
34.0,33.98,0.020000000000003126
66.0,66.04,-0.04000000000000625
40.0,40.43,-0.4299999999999997
57.0,57.0,0.0
78.0,77.94,0.060000000000002274
73.0,72.6,0.4000000000000057
43.0,43.03,-0.030000000000001137
55.0,55.02,-0.020000000000003126
36.0,36.23,-0.22999999999999687
46.0,45.99,0.00999999999999801
57.0,57.13,-0.13000000000000256
58.0,57.01,0.990000000000002
63.0,63.0,0.0
80.0,79.77,0.23000000000000398
86.0,86.0,0.0
37.0,36.75,0.25
76.0,76.0,0.0
89.0,89.0,0.0
51.0,50.97,0.030000000000001137
43.0,43.04,-0.03999999999999915
24.0,23.82,0.17999999999999972
79.0,79.0,0.0
54.0,49.92,4.079999999999998
69.0,69.0,0.0
74.0,73.9,0.09999999999999432
55.0,55.0,0.0
35.0,34.84,0.1599999999999966
49.0,49.0,0.0
73.0,73.06,-0.060000000000002274
79.0,79.0,0.0
40.0,39.86,0.14000000000000057
79.0,79.0,0.0
62.0,61.98,0.020000000000003126
56.0,56.13,-0.13000000000000256
77.0,77.0,0.0
59.0,59.13,-0.13000000000000256
83.0,83.0,0.0
46.0,50.14,-4.140000000000001
49.0,49.0,0.0
81.0,81.0,0.0
76.0,76.03,-0.030000000000001137
82.0,82.0,0.0
75.0,75.0,0.0
71.0,70.96,0.04000000000000625
62.0,61.97,0.030000000000001137
38.0,37.77,0.22999999999999687
70.0,70.0,0.0
41.0,40.4,0.6000000000000014
66.0,66.0,0.0
41.0,41.35,-0.3500000000000014
45.0,44.87,0.13000000000000256
52.0,52.13,-0.13000000000000256
28.0,28.25,-0.25
78.0,77.99,0.010000000000005116
67.0,67.22,-0.21999999999999886
67.0,59.13,7.869999999999997
80.0,80.0,0.0
41.0,41.42,-0.4200000000000017
69.0,69.0,0.0
85.0,85.0,0.0
77.0,77.0,0.0
61.0,61.0,0.0
94.0,94.0,0.0
75.0,74.76,0.23999999999999488
58.0,58.01,-0.00999999999999801
82.0,82.0,0.0
87.0,87.0,0.0
52.0,51.9,0.10000000000000142
49.0,49.1,-0.10000000000000142
55.0,55.0,0.0
71.0,71.0,0.0
30.0,29.26,0.7399999999999984
23.0,36.46,-13.46
59.0,58.86,0.14000000000000057
74.0,74.0,0.0
20.0,20.94,-0.9400000000000013
76.0,75.62,0.37999999999999545
91.0,91.01,-0.010000000000005116
40.0,35.55,4.450000000000003
37.0,37.03,-0.030000000000001137
40.0,40.05,-0.04999999999999716
54.0,55.36,-1.3599999999999994
39.0,39.11,-0.10999999999999943
51.0,50.67,0.3299999999999983
61.0,60.99,0.00999999999999801
60.0,60.0,0.0
41.0,41.16,-0.1599999999999966
45.0,45.11,-0.10999999999999943
80.0,80.0,0.0
32.0,32.12,-0.11999999999999744
54.0,44.57,9.43
67.0,66.88,0.12000000000000455
87.0,87.0,0.0
46.0,45.91,0.09000000000000341
25.0,25.5,-0.5
62.0,62.0,0.0
65.0,65.0,0.0
71.0,71.0,0.0
45.0,44.83,0.1700000000000017
79.0,79.0,0.0
50.0,50.0,0.0
41.0,41.41,-0.4099999999999966
43.0,43.21,-0.21000000000000085
74.0,74.0,0.0
86.0,85.76,0.23999999999999488
84.0,84.0,0.0
55.0,55.7,-0.7000000000000028
35.0,34.92,0.0799999999999983
56.0,55.96,0.03999999999999915
46.0,46.25,-0.25
65.0,65.01,-0.010000000000005116
62.0,62.0,0.0
70.0,69.89,0.10999999999999943
62.0,62.0,0.0
64.0,63.41,0.5900000000000034
67.0,67.0,0.0
76.0,76.06,-0.060000000000002274
53.0,52.93,0.07000000000000028
41.0,42.28,-1.2800000000000011
58.0,58.12,-0.11999999999999744
64.0,64.08,-0.0799999999999983
79.0,79.0,0.0
74.0,74.0,0.0
63.0,63.0,0.0
67.0,67.0,0.0
56.0,56.0,0.0
51.0,51.44,-0.4399999999999977
70.0,69.99,0.010000000000005116
52.0,51.86,0.14000000000000057
60.0,60.0,0.0
57.0,53.81,3.1899999999999977
45.0,45.13,-0.13000000000000256
32.0,33.78,-1.7800000000000011
34.0,33.98,0.020000000000003126
77.0,77.0,0.0
78.0,77.97,0.030000000000001137
24.0,23.66,0.33999999999999986
50.0,49.28,0.7199999999999989
73.0,73.0,0.0
42.0,42.22,-0.21999999999999886
31.0,30.9,0.10000000000000142
58.0,58.0,0.0
48.0,48.28,-0.28000000000000114
79.0,79.01,-0.010000000000005116
36.0,35.69,0.3100000000000023
32.0,31.15,0.8500000000000014
56.0,56.18,-0.17999999999999972
59.0,59.23,-0.22999999999999687
31.0,30.92,0.0799999999999983
91.0,91.01,-0.010000000000005116
74.0,74.0,0.0
90.0,90.19,-0.18999999999999773
74.0,74.0,0.0
66.0,66.0,0.0
85.0,84.77,0.23000000000000398
61.0,60.84,0.1599999999999966
73.0,73.0,0.0
74.0,72.19,1.8100000000000023
57.0,57.08,-0.0799999999999983
44.0,44.18,-0.17999999999999972
80.0,79.96,0.04000000000000625
72.0,72.0,0.0
43.0,43.08,-0.0799999999999983
61.0,61.01,-0.00999999999999801
84.0,84.09,-0.09000000000000341
42.0,42.01,-0.00999999999999801
75.0,75.0,0.0
55.0,55.0,0.0
25.0,25.7,-0.6999999999999993
52.0,59.48,-7.479999999999997
29.0,27.79,1.2100000000000009
61.0,60.96,0.03999999999999915
54.0,53.78,0.21999999999999886
39.0,38.9,0.10000000000000142
25.0,24.71,0.28999999999999915
85.0,85.0,0.0
64.0,64.0,0.0
76.0,75.73,0.269999999999996
42.0,42.18,-0.17999999999999972
62.0,61.74,0.259999999999998
25.0,25.17,-0.1700000000000017
72.0,72.0,0.0
74.0,73.99,0.010000000000005116
73.0,72.99,0.010000000000005116
76.0,76.0,0.0
89.0,89.03,-0.030000000000001137
36.0,35.76,0.240000000000002
68.0,68.0,0.0
59.0,57.79,1.2100000000000009
71.0,71.0,0.0
11.0,17.59,-6.59
46.0,46.65,-0.6499999999999986
34.0,33.82,0.17999999999999972
74.0,74.0,0.0
20.0,22.71,-2.710000000000001
46.0,45.92,0.0799999999999983
49.0,48.89,0.10999999999999943
28.0,28.17,-0.1700000000000017
58.0,57.8,0.20000000000000284
40.0,40.47,-0.46999999999999886
46.0,45.8,0.20000000000000284
26.0,25.98,0.019999999999999574
83.0,83.0,0.0
63.0,63.0,0.0
67.0,67.0,0.0
42.0,41.94,0.060000000000002274
58.0,57.44,0.5600000000000023
67.0,67.26,-0.2600000000000051
50.0,49.94,0.060000000000002274
31.0,30.47,0.5300000000000011
52.0,51.57,0.4299999999999997
26.0,29.99,-3.9899999999999984
71.0,71.0,0.0
73.0,73.0,0.0
67.0,67.0,0.0
80.0,77.06,2.9399999999999977
57.0,57.0,0.0
83.0,82.8,0.20000000000000284
74.0,74.01,-0.010000000000005116
60.0,59.74,0.259999999999998
73.0,73.0,0.0
67.0,67.22,-0.21999999999999886
73.0,73.21,-0.20999999999999375
54.0,53.88,0.11999999999999744
59.0,58.53,0.46999999999999886
53.0,53.07,-0.07000000000000028
79.0,79.0,0.0
71.0,71.0,0.0
34.0,33.91,0.09000000000000341
70.0,70.0,0.0
71.0,71.0,0.0
73.0,73.0,0.0
87.0,87.0,0.0
50.0,50.0,0.0
54.0,53.97,0.030000000000001137
95.0,94.96,0.04000000000000625
76.0,75.96,0.04000000000000625
42.0,42.01,-0.00999999999999801
74.0,74.0,0.0
37.0,36.75,0.25
42.0,41.99,0.00999999999999801
79.0,79.0,0.0
43.0,43.05,-0.04999999999999716
46.0,46.43,-0.4299999999999997
80.0,81.9,-1.9000000000000057
66.0,67.69,-1.6899999999999977
66.0,66.04,-0.04000000000000625
50.0,50.11,-0.10999999999999943
70.0,70.18,-0.18000000000000682
48.0,43.82,4.18
39.0,39.73,-0.7299999999999969
61.0,60.99,0.00999999999999801
53.0,52.96,0.03999999999999915
84.0,84.0,0.0
66.0,65.6,0.4000000000000057
58.0,58.0,0.0
58.0,58.0,0.0
56.0,55.73,0.2700000000000031
54.0,53.76,0.240000000000002
75.0,75.0,0.0
26.0,26.13,-0.129999999999999
36.0,35.9,0.10000000000000142
76.0,76.17,-0.1700000000000017
77.0,77.16,-0.1599999999999966
67.0,67.0,0.0
81.0,81.0,0.0
40.0,40.01,-0.00999999999999801
58.0,54.21,3.789999999999999
30.0,31.28,-1.2800000000000011
50.0,50.07,-0.07000000000000028
74.0,74.0,0.0
93.0,92.97,0.030000000000001137
67.0,67.17,-0.1700000000000017
15.0,30.63,-15.629999999999999
70.0,70.08,-0.0799999999999983
49.0,48.14,0.8599999999999994
49.0,48.91,0.09000000000000341
62.0,62.01,-0.00999999999999801
81.0,81.0,0.0
40.0,39.96,0.03999999999999915
30.0,31.3,-1.3000000000000007
37.0,36.43,0.5700000000000003
75.0,75.0,0.0
57.0,57.0,0.0
52.0,52.0,0.0
55.0,55.06,-0.060000000000002274
64.0,64.0,0.0
49.0,48.92,0.0799999999999983
32.0,31.62,0.379999999999999
91.0,91.0,0.0
64.0,59.36,4.640000000000001
52.0,52.01,-0.00999999999999801
81.0,80.97,0.030000000000001137
27.0,26.55,0.4499999999999993
49.0,48.82,0.17999999999999972
88.0,88.0,0.0
65.0,64.97,0.030000000000001137
86.0,86.0,0.0
93.0,93.1,-0.09999999999999432
57.0,56.97,0.030000000000001137
42.0,41.76,0.240000000000002
55.0,54.94,0.060000000000002274
55.0,55.04,-0.03999999999999915
72.0,71.72,0.28000000000000114
65.0,65.0,0.0
85.0,85.0,0.0
81.0,81.0,0.0
56.0,55.98,0.020000000000003126
21.0,20.9,0.10000000000000142
42.0,41.7,0.29999999999999716
77.0,77.0,0.0
57.0,57.0,0.0
33.0,33.34,-0.3400000000000034
54.0,54.03,-0.030000000000001137
84.0,84.0,0.0
25.0,24.89,0.10999999999999943
73.0,73.0,0.0
40.0,40.01,-0.00999999999999801
49.0,48.89,0.10999999999999943
59.0,58.91,0.09000000000000341
60.0,59.98,0.020000000000003126
32.0,32.37,-0.36999999999999744
34.0,33.03,0.9699999999999989
45.0,44.81,0.18999999999999773
78.0,78.16,-0.1599999999999966
41.0,40.87,0.13000000000000256
73.0,73.0,0.0
71.0,71.0,0.0
54.0,54.01,-0.00999999999999801
60.0,60.0,0.0
79.0,79.01,-0.010000000000005116
65.0,64.82,0.18000000000000682
55.0,54.76,0.240000000000002
45.0,41.84,3.1599999999999966
66.0,66.19,-0.18999999999999773
74.0,73.93,0.06999999999999318
66.0,66.0,0.0
61.0,60.99,0.00999999999999801
81.0,81.0,0.0
70.0,70.0,0.0
80.0,80.0,0.0
86.0,86.0,0.0
56.0,56.0,0.0
50.0,49.95,0.04999999999999716
42.0,42.31,-0.3100000000000023
45.0,44.97,0.030000000000001137
26.0,26.18,-0.17999999999999972
40.0,40.07,-0.07000000000000028
57.0,57.0,0.0
83.0,83.0,0.0
67.0,67.0,0.0
41.0,41.14,-0.14000000000000057
26.0,28.71,-2.710000000000001
52.0,52.01,-0.00999999999999801
70.0,70.0,0.0
68.0,68.25,-0.25
61.0,61.02,-0.020000000000003126
51.0,51.09,-0.09000000000000341
55.0,54.69,0.3100000000000023
61.0,61.14,-0.14000000000000057
54.0,54.06,-0.060000000000002274
81.0,79.97,1.0300000000000011
74.0,74.45,-0.45000000000000284
76.0,76.04,-0.04000000000000625
77.0,77.0,0.0
61.0,62.37,-1.3699999999999974
60.0,60.0,0.0
19.0,19.15,-0.14999999999999858
61.0,61.39,-0.39000000000000057
70.0,69.94,0.060000000000002274
57.0,57.11,-0.10999999999999943
90.0,89.93,0.06999999999999318
36.0,34.92,1.0799999999999983
50.0,49.97,0.030000000000001137
78.0,78.0,0.0
64.0,64.11,-0.10999999999999943
74.0,52.24,21.759999999999998
73.0,72.99,0.010000000000005116
61.0,61.0,0.0
87.0,87.0,0.0
62.0,61.96,0.03999999999999915
63.0,63.0,0.0
85.0,85.0,0.0
81.0,81.0,0.0
46.0,47.97,-1.9699999999999989
63.0,63.02,-0.020000000000003126
60.0,60.02,-0.020000000000003126
66.0,66.03,-0.030000000000001137
76.0,76.0,0.0
41.0,40.95,0.04999999999999716
76.0,76.11,-0.10999999999999943
50.0,49.99,0.00999999999999801
51.0,51.03,-0.030000000000001137
69.0,69.03,-0.030000000000001137
63.0,63.0,0.0
69.0,68.99,0.010000000000005116
81.0,81.0,0.0
78.0,78.0,0.0
45.0,45.04,-0.03999999999999915
59.0,59.0,0.0
68.0,67.99,0.010000000000005116
51.0,50.75,0.25
41.0,41.29,-0.28999999999999915
82.0,82.01,-0.010000000000005116
29.0,28.88,0.120000000000001
55.0,55.0,0.0
74.0,74.0,0.0
77.0,77.0,0.0
78.0,78.0,0.0
71.0,71.0,0.0
50.0,50.33,-0.3299999999999983
26.0,26.03,-0.030000000000001137
71.0,70.71,0.29000000000000625
60.0,60.03,-0.030000000000001137
51.0,51.29,-0.28999999999999915
75.0,75.0,0.0
49.0,49.02,-0.020000000000003126
87.0,87.08,-0.0799999999999983
55.0,54.92,0.0799999999999983
71.0,71.0,0.0
78.0,78.0,0.0
54.0,53.86,0.14000000000000057
28.0,31.59,-3.59
39.0,38.99,0.00999999999999801
73.0,69.13,3.8700000000000045
53.0,53.08,-0.0799999999999983
63.0,63.0,0.0
44.0,43.65,0.3500000000000014
28.0,27.91,0.08999999999999986
78.0,78.13,-0.12999999999999545
56.0,55.48,0.5200000000000031
53.0,51.31,1.6899999999999977
65.0,65.15,-0.15000000000000568
87.0,86.91,0.09000000000000341
61.0,52.96,8.04
85.0,85.0,0.0
57.0,56.99,0.00999999999999801
72.0,72.0,0.0
57.0,57.75,-0.75
79.0,79.0,0.0
42.0,41.83,0.1700000000000017
41.0,41.06,-0.060000000000002274
41.0,41.06,-0.060000000000002274
46.0,55.63,-9.630000000000003
64.0,64.01,-0.010000000000005116
61.0,60.85,0.14999999999999858
71.0,71.4,-0.4000000000000057
83.0,82.94,0.060000000000002274
81.0,81.0,0.0
59.0,59.0,0.0
84.0,83.98,0.01999999999999602
68.0,68.34,-0.3400000000000034
75.0,75.0,0.0
23.0,24.33,-1.3299999999999983
76.0,57.53,18.47
43.0,43.59,-0.5900000000000034
74.0,74.0,0.0
56.0,56.0,0.0
52.0,51.23,0.7700000000000031
35.0,32.03,2.969999999999999
42.0,42.01,-0.00999999999999801
82.0,82.0,0.0
53.0,53.06,-0.060000000000002274
35.0,34.63,0.36999999999999744
51.0,44.31,6.689999999999998
64.0,64.06,-0.060000000000002274
72.0,72.0,0.0
62.0,61.92,0.0799999999999983
69.0,69.0,0.0
90.0,90.01,-0.010000000000005116
39.0,38.93,0.07000000000000028
44.0,43.85,0.14999999999999858
48.0,48.45,-0.45000000000000284
25.0,24.2,0.8000000000000007
70.0,70.0,0.0
91.0,90.98,0.01999999999999602
42.0,41.94,0.060000000000002274
78.0,77.82,0.18000000000000682
56.0,55.75,0.25
87.0,87.0,0.0
48.0,48.08,-0.0799999999999983
67.0,67.0,0.0
61.0,61.0,0.0
31.0,31.04,-0.03999999999999915
44.0,44.07,-0.07000000000000028
18.0,21.28,-3.280000000000001
51.0,51.16,-0.1599999999999966
61.0,61.0,0.0
76.0,75.95,0.04999999999999716
62.0,62.09,-0.09000000000000341
68.0,68.0,0.0
34.0,33.98,0.020000000000003126
81.0,81.0,0.0
59.0,59.02,-0.020000000000003126
80.0,80.04,-0.04000000000000625
38.0,37.86,0.14000000000000057
56.0,56.0,0.0
92.0,91.99,0.010000000000005116
38.0,38.15,-0.14999999999999858
72.0,72.0,0.0
70.0,70.07,-0.06999999999999318
77.0,73.12,3.8799999999999955
80.0,80.0,0.0
60.0,60.0,0.0
36.0,36.15,-0.14999999999999858
21.0,21.8,-0.8000000000000007
85.0,85.0,0.0
39.0,39.22,-0.21999999999999886
42.0,43.86,-1.8599999999999994
53.0,52.93,0.07000000000000028
70.0,69.93,0.06999999999999318
59.0,58.78,0.21999999999999886
52.0,51.92,0.0799999999999983
93.0,93.0,0.0
93.0,93.02,-0.01999999999999602
40.0,41.18,-1.1799999999999997
68.0,68.0,0.0
84.0,84.0,0.0
54.0,51.53,2.469999999999999
82.0,82.0,0.0
38.0,38.24,-0.240000000000002
85.0,85.0,0.0
77.0,77.0,0.0
74.0,74.0,0.0
64.0,64.0,0.0
45.0,44.86,0.14000000000000057
80.0,80.0,0.0
71.0,71.12,-0.12000000000000455
89.0,89.03,-0.030000000000001137
74.0,73.85,0.15000000000000568
52.0,52.02,-0.020000000000003126
64.0,63.89,0.10999999999999943
57.0,57.01,-0.00999999999999801
40.0,40.01,-0.00999999999999801
89.0,89.02,-0.01999999999999602
39.0,39.1,-0.10000000000000142
86.0,85.99,0.010000000000005116
87.0,87.0,0.0
61.0,60.87,0.13000000000000256
33.0,32.61,0.39000000000000057
54.0,54.08,-0.0799999999999983
68.0,68.0,0.0
79.0,79.0,0.0
57.0,57.12,-0.11999999999999744
28.0,28.05,-0.05000000000000071
40.0,40.45,-0.45000000000000284
54.0,53.94,0.060000000000002274
63.0,63.0,0.0
70.0,70.0,0.0
91.0,91.0,0.0
84.0,82.48,1.519999999999996
46.0,45.63,0.36999999999999744
87.0,87.31,-0.3100000000000023
78.0,77.97,0.030000000000001137
83.0,83.0,0.0
87.0,87.0,0.0
73.0,73.0,0.0
64.0,63.94,0.060000000000002274
69.0,43.71,25.29
64.0,64.02,-0.01999999999999602
30.0,31.46,-1.4600000000000009
61.0,60.87,0.13000000000000256
58.0,58.13,-0.13000000000000256
78.0,77.81,0.18999999999999773
59.0,59.16,-0.1599999999999966
40.0,40.54,-0.5399999999999991
43.0,42.76,0.240000000000002
54.0,53.98,0.020000000000003126
76.0,76.0,0.0
65.0,65.0,0.0
58.0,57.91,0.09000000000000341
35.0,51.6,-16.6
74.0,74.0,0.0
67.0,67.0,0.0
81.0,81.0,0.0
45.0,44.97,0.030000000000001137
56.0,55.84,0.1599999999999966
68.0,68.0,0.0
53.0,53.01,-0.00999999999999801
60.0,58.32,1.6799999999999997
57.0,57.0,0.0
57.0,58.88,-1.8800000000000026
54.0,54.05,-0.04999999999999716
45.0,45.13,-0.13000000000000256
48.0,47.97,0.030000000000001137
80.0,80.0,0.0
48.0,47.98,0.020000000000003126
39.0,38.93,0.07000000000000028
65.0,65.01,-0.010000000000005116
64.0,56.8,7.200000000000003
98.0,97.62,0.37999999999999545
60.0,60.0,0.0
35.0,35.07,-0.07000000000000028
51.0,50.96,0.03999999999999915
52.0,51.74,0.259999999999998
53.0,52.97,0.030000000000001137
40.0,39.97,0.030000000000001137
80.0,80.0,0.0
96.0,94.51,1.4899999999999949
80.0,80.0,0.0
88.0,87.94,0.060000000000002274
76.0,76.0,0.0
11.0,16.06,-5.059999999999999
61.0,61.0,0.0
63.0,63.09,-0.09000000000000341
84.0,83.97,0.030000000000001137
50.0,50.24,-0.240000000000002
42.0,41.94,0.060000000000002274
82.0,82.0,0.0
41.0,41.45,-0.45000000000000284
32.0,31.71,0.28999999999999915
55.0,55.31,-0.3100000000000023
76.0,76.0,0.0
66.0,54.56,11.439999999999998
49.0,49.13,-0.13000000000000256
55.0,55.18,-0.17999999999999972
32.0,32.33,-0.3299999999999983
47.0,46.86,0.14000000000000057
65.0,65.0,0.0
61.0,61.67,-0.6700000000000017
69.0,69.03,-0.030000000000001137
46.0,46.93,-0.9299999999999997
29.0,29.05,-0.05000000000000071
49.0,48.86,0.14000000000000057
53.0,53.1,-0.10000000000000142
62.0,62.0,0.0
81.0,81.0,0.0
83.0,83.0,0.0
72.0,72.01,-0.010000000000005116
65.0,65.02,-0.01999999999999602
24.0,25.21,-1.2100000000000009
70.0,69.7,0.29999999999999716
77.0,61.23,15.770000000000003
74.0,73.99,0.010000000000005116
54.0,54.0,0.0
62.0,61.97,0.030000000000001137
70.0,70.0,0.0
27.0,27.0,0.0
45.0,44.92,0.0799999999999983
79.0,78.89,0.10999999999999943
37.0,37.46,-0.46000000000000085
56.0,56.22,-0.21999999999999886
56.0,56.04,-0.03999999999999915
90.0,90.0,0.0
80.0,80.0,0.0
74.0,74.0,0.0
39.0,39.45,-0.45000000000000284
71.0,71.01,-0.010000000000005116
72.0,72.17,-0.1700000000000017
40.0,40.42,-0.4200000000000017
60.0,59.44,0.5600000000000023
84.0,76.84,7.159999999999997
53.0,52.69,0.3100000000000023
61.0,60.49,0.509999999999998
58.0,57.94,0.060000000000002274
86.0,86.0,0.0
67.0,67.07,-0.06999999999999318
34.0,33.5,0.5
78.0,77.81,0.18999999999999773
82.0,81.92,0.0799999999999983
19.0,19.16,-0.16000000000000014
64.0,64.0,0.0
43.0,42.61,0.39000000000000057
85.0,85.0,0.0
81.0,81.01,-0.010000000000005116
56.0,55.95,0.04999999999999716
61.0,61.0,0.0
60.0,59.92,0.0799999999999983
68.0,68.0,0.0
74.0,74.0,0.0
57.0,56.98,0.020000000000003126
56.0,56.1,-0.10000000000000142
62.0,62.05,-0.04999999999999716
54.0,54.0,0.0
56.0,56.33,-0.3299999999999983
58.0,58.09,-0.09000000000000341
77.0,77.0,0.0
24.0,31.66,-7.66
72.0,72.0,0.0
56.0,55.97,0.030000000000001137
82.0,81.91,0.09000000000000341
63.0,63.0,0.0
70.0,70.04,-0.04000000000000625
84.0,83.98,0.01999999999999602
31.0,30.63,0.370000000000001
37.0,36.77,0.22999999999999687
64.0,64.0,0.0
33.0,32.47,0.5300000000000011
82.0,82.0,0.0
44.0,44.01,-0.00999999999999801
41.0,42.51,-1.509999999999998
54.0,52.77,1.2299999999999969
59.0,59.0,0.0
25.0,24.27,0.7300000000000004
88.0,88.0,0.0
30.0,30.72,-0.7199999999999989
88.0,87.97,0.030000000000001137
82.0,82.21,-0.20999999999999375
63.0,63.18,-0.17999999999999972
61.0,60.98,0.020000000000003126
52.0,51.83,0.1700000000000017
29.0,28.94,0.05999999999999872
36.0,35.98,0.020000000000003126
61.0,61.06,-0.060000000000002274
63.0,63.0,0.0
60.0,59.99,0.00999999999999801
60.0,60.31,-0.3100000000000023
47.0,47.0,0.0
58.0,52.93,5.07
21.0,21.73,-0.7300000000000004
54.0,55.37,-1.3699999999999974
84.0,81.76,2.239999999999995
70.0,70.0,0.0
31.0,31.17,-0.1700000000000017
31.0,30.9,0.10000000000000142
49.0,49.45,-0.45000000000000284
75.0,75.0,0.0
56.0,56.0,0.0
83.0,83.25,-0.25
61.0,61.27,-0.2700000000000031
87.0,85.55,1.4500000000000028
80.0,80.0,0.0
60.0,59.88,0.11999999999999744
70.0,68.23,1.769999999999996
80.0,79.99,0.010000000000005116
84.0,84.49,-0.4899999999999949
25.0,25.27,-0.2699999999999996
83.0,83.0,0.0
47.0,47.33,-0.3299999999999983
85.0,85.0,0.0
59.0,58.99,0.00999999999999801
57.0,57.0,0.0
42.0,42.02,-0.020000000000003126
80.0,80.0,0.0
53.0,52.96,0.03999999999999915
87.0,87.04,-0.04000000000000625
71.0,71.0,0.0
70.0,70.01,-0.010000000000005116
55.0,55.1,-0.10000000000000142
60.0,59.97,0.030000000000001137
29.0,28.64,0.35999999999999943
81.0,80.96,0.04000000000000625
35.0,43.05,-8.049999999999997
70.0,70.0,0.0
77.0,76.55,0.45000000000000284
58.0,58.0,0.0
21.0,23.56,-2.5599999999999987
